"10.72.64.18"	"55309"	"10/Sep/2014:17:30:00"	"GET"	"pagseguro.uol.com.br/index.jhtml"	"pagseguro.uol.com.br"	"200"	"-"	"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.103 Safari/537.36"	"154266"
"191.56.170.37"	"36257"	"10/Sep/2014:17:29:57"	"GET"	"pagseguro.uol.com.br/transaction/search.jhtml"	"pagseguro.uol.com.br"	"200"	"https://pagseguro.uol.com.br/index.jhtml?_view=web&_view=web"	"Mozilla/5.0 (Linux; Android 4.3; XT1032 Build/14.10.0Q3.X-76-LCG-9) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.128 Mobile Safari/537.36"	"2709793"
"10.72.64.18"	"55324"	"10/Sep/2014:17:30:01"	"GET"	"pagseguro.uol.com.br/index.jhtml"	"pagseguro.uol.com.br"	"200"	"-"	"Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0)"	"110095"
"10.72.64.18"	"55316"	"10/Sep/2014:17:30:00"	"GET"	"pagseguro.uol.com.br/index.jhtml"	"pagseguro.uol.com.br"	"200"	"https://pagseguro.uol.com.br/login.jhtml"	"Mozilla/5.0 (Linux; U; Android 4.1.1; pt-br; GT-N7100 Build/JRO03C) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"	"1196692"
"10.72.64.18"	"55347"	"10/Sep/2014:17:30:01"	"GET"	"pagseguro.uol.com.br/index.jhtml"	"pagseguro.uol.com.br"	"200"	"-"	"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.103 Safari/537.36"	"113674"
"10.72.64.18"	"55350"	"10/Sep/2014:17:30:01"	"GET"	"pagseguro.uol.com.br/index.jhtml"	"pagseguro.uol.com.br"	"200"	"-"	"Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53"	"185253"
"10.72.64.18"	"55349"	"10/Sep/2014:17:30:01"	"GET"	"pagseguro.uol.com.br/index.jhtml"	"pagseguro.uol.com.br"	"200"	"-"	"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.76 Safari/537.36"	"859436"
"10.72.64.18"	"55371"	"10/Sep/2014:17:30:03"	"GET"	"pagseguro.uol.com.br/index.jhtml"	"pagseguro.uol.com.br"	"200"	"-"	"Pingdom.com_bot_version_1.4_(http://www.pingdom.com/)"	"218246"
"10.72.64.18"	"55376"	"10/Sep/2014:17:30:03"	"GET"	"pagseguro.uol.com.br/index.jhtml"	"pagseguro.uol.com.br"	"200"	"-"	"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.103 Safari/537.36"	"143730"
"10.72.64.18"	"55378"	"10/Sep/2014:17:30:04"	"GET"	"pagseguro.uol.com.br/index.jhtml"	"pagseguro.uol.com.br"	"200"	"-"	"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.103 Safari/537.36"	"151342"
"10.72.64.18"	"55410"	"10/Sep/2014:17:30:06"	"GET"	"pagseguro.uol.com.br/index.jhtml"	"pagseguro.uol.com.br"	"200"	"-"	"Pingdom.com_bot_version_1.4_(http://www.pingdom.com/)"	"140740"
"10.72.64.18"	"55412"	"10/Sep/2014:17:30:06"	"GET"	"pagseguro.uol.com.br/index.jhtml"	"pagseguro.uol.com.br"	"200"	"-"	"Mozilla/5.0 (Windows Phone 8.1; ARM; Trident/7.0; Touch; rv:11.0; IEMobile/11.0; NOKIA; Lumia 630 Dual SIM) like Gecko"	"85670"
"10.72.64.18"	"55420"	"10/Sep/2014:17:30:07"	"GET"	"pagseguro.uol.com.br/index.jhtml"	"pagseguro.uol.com.br"	"200"	"-"	"check_http/v1.4.15 (nagios-plugins 1.4.15)"	"1772898"
"10.72.64.18"	"55430"	"10/Sep/2014:17:30:07"	"GET"	"pagseguro.uol.com.br/index.jhtml"	"pagseguro.uol.com.br"	"200"	"-"	"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.103 Safari/537.36"	"1426312"
"10.72.64.18"	"55442"	"10/Sep/2014:17:30:09"	"GET"	"pagseguro.uol.com.br/index.jhtml"	"pagseguro.uol.com.br"	"200"	"-"	"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36"	"628505"
"10.72.64.18"	"55444"	"10/Sep/2014:17:30:09"	"GET"	"pagseguro.uol.com.br/index.jhtml"	"pagseguro.uol.com.br"	"200"	"-"	"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.103 Safari/537.36"	"669126"
"10.72.64.18"	"55459"	"10/Sep/2014:17:30:10"	"GET"	"pagseguro.uol.com.br/index.jhtml"	"pagseguro.uol.com.br"	"200"	"-"	"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.76 Safari/537.36"	"146991"
"10.72.64.18"	"55465"	"10/Sep/2014:17:30:11"	"GET"	"pagseguro.uol.com.br/index.jhtml"	"pagseguro.uol.com.br"	"200"	"-"	"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.120 Safari/537.36"	"100467"
"10.72.64.18"	"55469"	"10/Sep/2014:17:30:12"	"GET"	"pagseguro.uol.com.br/index.jhtml"	"pagseguro.uol.com.br"	"200"	"-"	"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.103 Safari/537.36"	"93927"
"10.72.64.18"	"55477"	"10/Sep/2014:17:30:14"	"GET"	"pagseguro.uol.com.br/index.jhtml"	"pagseguro.uol.com.br"	"200"	"-"	"check_http/v1.4.15 (nagios-plugins 1.4.15)"	"256217"
"10.72.64.18"	"55481"	"10/Sep/2014:17:30:14"	"GET"	"pagseguro.uol.com.br/index.jhtml"	"pagseguro.uol.com.br"	"200"	"-"	"check_http/v1.4.15 (nagios-plugins 1.4.15)"	"259005"
"10.72.64.18"	"55479"	"10/Sep/2014:17:30:14"	"GET"	"pagseguro.uol.com.br/index.jhtml"	"pagseguro.uol.com.br"	"200"	"-"	"check_http/v1.4.15 (nagios-plugins 1.4.15)"	"269319"
"10.72.64.18"	"55478"	"10/Sep/2014:17:30:14"	"GET"	"pagseguro.uol.com.br/index.jhtml"	"pagseguro.uol.com.br"	"200"	"-"	"check_http/v1.4.15 (nagios-plugins 1.4.15)"	"269344"
"10.72.64.18"	"55480"	"10/Sep/2014:17:30:14"	"GET"	"pagseguro.uol.com.br/index.jhtml"	"pagseguro.uol.com.br"	"200"	"-"	"check_http/v1.4.15 (nagios-plugins 1.4.15)"	"274900"
"10.72.64.18"	"55491"	"10/Sep/2014:17:30:14"	"GET"	"pagseguro.uol.com.br/index.jhtml"	"pagseguro.uol.com.br"	"200"	"http://www.google.com.br/aclk?sa=l&ai=CBLHJsrQQVIHSO5DNswfdjoDACvLzoOEF0oLWyYABs8zN6QQIABABUI60pJkFYM2AgID8AqAB1uPG_APIAQGpAnlfCg8yOp0-qgQkT9BoGcJDPFgrjSjuaSYBTefT_rwo0UgsVCkBx7ONXtNIV97BgAeSnLkDiAcBkAcCqAemvhs&sig=AOD64_0dUxobNPXwMjm3ryQxmSmSVSdgbQ&rct=j&q=&ved=0CB0Q0Qw&adurl=http://clicklogger.rm.uol.com.br/%3Fprd%3D32%26grp%3Dsrc:1%3Bcpg:Cad-P_Broad_Termos%2520Derivados_NP%3Badgrp:vender__como%2520vender%2520produtos%3Bbkw:como%2520vender%2520produtos%3Bmatch:1%3Bmod:1%3Bdevice:c%26msr%3DCliques%2520de%2520Origem:1%26oper%3D11%26redir%3Dhttps://pagseguro.uol.com.br/%3Fc%3Dleitor-debito-e-credito"	"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.103 Safari/537.36"	"119947"
"10.72.64.18"	"55488"	"10/Sep/2014:17:30:14"	"GET"	"pagseguro.uol.com.br/index.jhtml"	"pagseguro.uol.com.br"	"200"	"-"	"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.103 Safari/537.36"	"133267"
"10.72.64.18"	"55509"	"10/Sep/2014:17:30:16"	"GET"	"pagseguro.uol.com.br/index.jhtml"	"pagseguro.uol.com.br"	"200"	"-"	"Pingdom.com_bot_version_1.4_(http://www.pingdom.com/)"	"735617"
"10.72.64.18"	"55516"	"10/Sep/2014:17:30:17"	"GET"	"pagseguro.uol.com.br/index.jhtml"	"pagseguro.uol.com.br"	"200"	"-"	"Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0"	"441314"
"10.72.64.18"	"55504"	"10/Sep/2014:17:30:16"	"GET"	"pagseguro.uol.com.br/index.jhtml"	"pagseguro.uol.com.br"	"200"	"https://www.google.com.br/"	"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.103 Safari/537.36"	"1891089"
"10.72.64.18"	"55521"	"10/Sep/2014:17:30:18"	"GET"	"pagseguro.uol.com.br/index.jhtml"	"pagseguro.uol.com.br"	"200"	"-"	"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.103 Safari/537.36"	"98586"
"10.72.64.18"	"55557"	"10/Sep/2014:17:30:23"	"GET"	"pagseguro.uol.com.br/index.jhtml"	"pagseguro.uol.com.br"	"200"	"-"	"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.103 Safari/537.36"	"92461"
"10.72.64.18"	"55569"	"10/Sep/2014:17:30:24"	"GET"	"pagseguro.uol.com.br/index.jhtml"	"pagseguro.uol.com.br"	"200"	"http://r.search.yahoo.com/_ylt=A86.J3TatBBUgiMABY0f7At.;_ylu=X3oDMTByaDNhc2JxBHNlYwNzcgRwb3MDMQRjb2xvA2dxMQR2dGlkAw--/RV=2/RE=1410409818/RO=10/RU=https%3a%2f%2fpagseguro.uol.com.br%2f/RK=0/RS=0J3pHHyK17xuwhE3Ulpl9WGoNCc-"	"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.120 Safari/537.36"	"257510"
"10.72.64.18"	"55571"	"10/Sep/2014:17:30:24"	"GET"	"pagseguro.uol.com.br/index.jhtml"	"pagseguro.uol.com.br"	"200"	"-"	"Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"	"181873"
"10.72.64.18"	"55583"	"10/Sep/2014:17:30:26"	"GET"	"pagseguro.uol.com.br/index.jhtml"	"pagseguro.uol.com.br"	"200"	"-"	"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.103 Safari/537.36"	"93236"
"10.72.64.18"	"55591"	"10/Sep/2014:17:30:27"	"GET"	"pagseguro.uol.com.br/index.jhtml"	"pagseguro.uol.com.br"	"200"	"-"	"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.103 Safari/537.36"	"94264"
"10.72.64.18"	"55604"	"10/Sep/2014:17:30:28"	"GET"	"pagseguro.uol.com.br/index.jhtml"	"pagseguro.uol.com.br"	"200"	"-"	"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.103 Safari/537.36"	"169737"
"10.72.64.18"	"55625"	"10/Sep/2014:17:30:30"	"GET"	"pagseguro.uol.com.br/index.jhtml"	"pagseguro.uol.com.br"	"200"	"http://br.yhs4.search.yahoo.com/yhs/search?hspart=ironsource&hsimp=yhs-fullyhosted_003&type=ast_ir_14_35_ch&param1=1&param2=sid%3Df1d9c53631420ef9e1d15e8545cc1fdc%26ulng%3Dpt-BR%252Cpt%253Bq%253D0.8%252Cen%253Bq%253D0.6%26b%3DChrome%26ip%3D189.19.96.58%26p%3Dastromenda%26x%3D9CB654C6E4D30A1A%26dt%3DS971%26f%3D7%26a%3Dast_ir_14_35_ch&p=pagseguro"	"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.103 Safari/537.36"	"110342"
"10.72.64.18"	"55634"	"10/Sep/2014:17:30:31"	"GET"	"pagseguro.uol.com.br/index.jhtml"	"pagseguro.uol.com.br"	"200"	"-"	"check_http/v1.4.15 (nagios-plugins 1.4.15)"	"832945"
"10.72.64.18"	"55635"	"10/Sep/2014:17:30:32"	"GET"	"pagseguro.uol.com.br/index.jhtml"	"pagseguro.uol.com.br"	"200"	"-"	"check_http/v1.4.15 (nagios-plugins 1.4.15)"	"692609"
"10.72.64.18"	"55639"	"10/Sep/2014:17:30:32"	"GET"	"pagseguro.uol.com.br/index.jhtml"	"pagseguro.uol.com.br"	"200"	"-"	"Mozilla/5.0 (Windows NT 6.1; WOW64; rv:32.0) Gecko/20100101 Firefox/32.0"	"352367"
"10.72.64.18"	"55651"	"10/Sep/2014:17:30:32"	"GET"	"pagseguro.uol.com.br/index.jhtml"	"pagseguro.uol.com.br"	"200"	"-"	"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.103 Safari/537.36"	"250477"
"10.72.64.18"	"55648"	"10/Sep/2014:17:30:32"	"GET"	"pagseguro.uol.com.br/index.jhtml"	"pagseguro.uol.com.br"	"200"	"-"	"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.103 Safari/537.36"	"423885"
"10.72.64.18"	"55671"	"10/Sep/2014:17:30:34"	"GET"	"pagseguro.uol.com.br/index.jhtml"	"pagseguro.uol.com.br"	"200"	"-"	"Mozilla/5.0 (Windows NT 6.1; rv:31.0) Gecko/20100101 Firefox/31.0"	"94041"
"10.72.64.18"	"55689"	"10/Sep/2014:17:30:37"	"GET"	"pagseguro.uol.com.br/index.jhtml"	"pagseguro.uol.com.br"	"200"	"-"	"check_http/v1.4.15 (nagios-plugins 1.4.15)"	"285795"
"10.72.64.18"	"55688"	"10/Sep/2014:17:30:37"	"GET"	"pagseguro.uol.com.br/index.jhtml"	"pagseguro.uol.com.br"	"200"	"-"	"check_http/v1.4.15 (nagios-plugins 1.4.15)"	"316155"
"10.72.64.18"	"55707"	"10/Sep/2014:17:30:40"	"GET"	"pagseguro.uol.com.br/index.jhtml"	"pagseguro.uol.com.br"	"200"	"https://www.google.com.br/"	"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.103 Safari/537.36"	"85605"
"10.72.64.18"	"55717"	"10/Sep/2014:17:30:40"	"GET"	"pagseguro.uol.com.br/index.jhtml"	"pagseguro.uol.com.br"	"200"	"-"	"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.103 Safari/537.36"	"96487"
"10.72.64.18"	"55732"	"10/Sep/2014:17:30:42"	"GET"	"pagseguro.uol.com.br/index.jhtml"	"pagseguro.uol.com.br"	"200"	"-"	"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.103 Safari/537.36"	"1704098"
"10.72.64.18"	"55731"	"10/Sep/2014:17:30:42"	"GET"	"pagseguro.uol.com.br/index.jhtml"	"pagseguro.uol.com.br"	"200"	"https://pagseguro.uol.com.br/login.jhtml"	"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.44 Safari/537.36"	"2817995"
"10.72.64.18"	"55756"	"10/Sep/2014:17:30:44"	"GET"	"pagseguro.uol.com.br/index.jhtml"	"pagseguro.uol.com.br"	"200"	"-"	"Mozilla/5.0 (Windows NT 6.3; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0"	"821043"
"201.26.146.15"	"4242"	"10/Sep/2014:17:30:43"	"GET"	"pagseguro.uol.com.br/index.jhtml"	"pagseguro.uol.com.br"	"200"	"-"	"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.103 Safari/537.36"	"989988"
"10.72.64.18"	"55764"	"10/Sep/2014:17:30:44"	"GET"	"pagseguro.uol.com.br/index.jhtml"	"pagseguro.uol.com.br"	"200"	"-"	"check_http/v1.4.15 (nagios-plugins 1.4.15)"	"654660"
"10.72.64.18"	"55768"	"10/Sep/2014:17:30:44"	"GET"	"pagseguro.uol.com.br/index.jhtml"	"pagseguro.uol.com.br"	"200"	"-"	"check_http/v1.4.15 (nagios-plugins 1.4.15)"	"693996"
"10.72.64.18"	"55766"	"10/Sep/2014:17:30:44"	"GET"	"pagseguro.uol.com.br/index.jhtml"	"pagseguro.uol.com.br"	"200"	"-"	"check_http/v1.4.15 (nagios-plugins 1.4.15)"	"698098"
"10.72.64.18"	"55767"	"10/Sep/2014:17:30:44"	"GET"	"pagseguro.uol.com.br/index.jhtml"	"pagseguro.uol.com.br"	"200"	"-"	"check_http/v1.4.15 (nagios-plugins 1.4.15)"	"738850"
